subjectId	activityLabels	activity
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
14	2	WALKING_UPSTAIRS
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	5	STANDING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	4	SITTING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	6	LAYING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	1	WALKING
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	3	WALKING_DOWNSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
15	2	WALKING_UPSTAIRS
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	5	STANDING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	4	SITTING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	6	LAYING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	1	WALKING
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	3	WALKING_DOWNSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
16	2	WALKING_UPSTAIRS
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	3	WALKING_DOWNSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	2	WALKING_UPSTAIRS
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	5	STANDING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	4	SITTING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	6	LAYING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
17	1	WALKING
